"date";"open";"close";"high";"low"
"22/12/2016";0.009495;0.008884;0.009522;0.008555
"23/12/2016";0.008884;0.007785;0.008887;0.007739
"24/12/2016";0.007785;0.008125;0.008297;0.007692
"25/12/2016";0.008125;0.00803;0.0084;0.007975
"26/12/2016";0.00803;0.008024;0.00821;0.007779
"27/12/2016";0.008024;0.007721;0.00816;0.007522
"28/12/2016";0.007721;0.007674;0.008089;0.007302
"29/12/2016";0.007674;0.00843;0.0089;0.007647
"30/12/2016";0.00843;0.008505;0.00897;0.008387
"31/12/2016";0.008505;0.00832;0.008628;0.008251
"01/01/2017";0.00832;0.008192;0.008931;0.008001
"02/01/2017";0.008192;0.008174;0.008434;0.007823
"03/01/2017";0.008174;0.009325;0.00975;0.008033
"04/01/2017";0.009325;0.009698;0.0101;0.009
"05/01/2017";0.009698;0.01024;0.01045;0.009251
"06/01/2017";0.01024;0.0114;0.01164;0.01008
"07/01/2017";0.0114;0.01095;0.01187;0.01011
"08/01/2017";0.01095;0.01129;0.01149;0.01051
"09/01/2017";0.01129;0.01143;0.0122;0.011
"10/01/2017";0.01143;0.0116;0.01192;0.01122
"11/01/2017";0.0116;0.01225;0.01245;0.01142
"12/01/2017";0.01225;0.01199;0.01263;0.0119
"13/01/2017";0.01199;0.01168;0.01221;0.01145
"14/01/2017";0.01168;0.01187;0.012;0.01146
"15/01/2017";0.01187;0.01193;0.0121;0.01177
"16/01/2017";0.01193;0.01155;0.01195;0.0114
"17/01/2017";0.01155;0.01121;0.01189;0.01103
"18/01/2017";0.01121;0.01157;0.01178;0.0112
"19/01/2017";0.01157;0.01158;0.01164;0.01131
"20/01/2017";0.01158;0.01184;0.0121;0.01153
"21/01/2017";0.01184;0.01185;0.012;0.01128
"22/01/2017";0.01185;0.01164;0.01188;0.01162
"23/01/2017";0.01164;0.01166;0.01177;0.01151
"24/01/2017";0.01166;0.01179;0.01194;0.01161
"25/01/2017";0.01179;0.0117;0.01196;0.01166
"26/01/2017";0.0117;0.01162;0.01176;0.01137
"27/01/2017";0.01162;0.01141;0.01163;0.0113
"28/01/2017";0.01141;0.01151;0.01152;0.01126
"29/01/2017";0.01151;0.01143;0.01151;0.01131
"30/01/2017";0.01143;0.01146;0.01172;0.01135
"31/01/2017";0.01146;0.01105;0.0115;0.011
"01/02/2017";0.01105;0.01084;0.0112;0.01067
"02/02/2017";0.01084;0.01074;0.01086;0.01066
"03/02/2017";0.01074;0.01077;0.0108;0.0104
"04/02/2017";0.01077;0.01097;0.01123;0.01077
"05/02/2017";0.01097;0.01107;0.01114;0.0109
"06/02/2017";0.01107;0.01102;0.0111;0.01085
"07/02/2017";0.01102;0.01087;0.01111;0.01085
"08/02/2017";0.01087;0.01076;0.01089;0.01061
"09/02/2017";0.01076;0.01112;0.01131;0.01061
"10/02/2017";0.01112;0.01133;0.01159;0.01105
"11/02/2017";0.01133;0.0113;0.01148;0.01114
"12/02/2017";0.0113;0.01138;0.0114;0.01121
"13/02/2017";0.01138;0.01136;0.01146;0.01121
"14/02/2017";0.01136;0.01282;0.0135;0.01132
"15/02/2017";0.01282;0.01278;0.01297;0.0125
"16/02/2017";0.01278;0.01237;0.01281;0.01211
"17/02/2017";0.01237;0.01207;0.01241;0.0119
"18/02/2017";0.01207;0.01214;0.01215;0.01188
"19/02/2017";0.01214;0.01215;0.01225;0.01203
"20/02/2017";0.01215;0.0113;0.0124;0.01115
"21/02/2017";0.0113;0.01133;0.01171;0.0112
"22/02/2017";0.01133;0.01122;0.01157;0.01103
"23/02/2017";0.01122;0.01127;0.01132;0.01112
"24/02/2017";0.01127;0.01127;0.01127;0.01127
"25/02/2017";0.01105;0.01175;0.01199;0.01096
"26/02/2017";0.01175;0.0124;0.01244;0.01153
"27/02/2017";0.0124;0.01297;0.0132;0.01206
"28/02/2017";0.01297;0.01327;0.01346;0.0126
"01/03/2017";0.01327;0.01411;0.01425;0.01267
"02/03/2017";0.01411;0.01508;0.0154;0.0136
"03/03/2017";0.01508;0.0151;0.01633;0.01425
"04/03/2017";0.0151;0.01456;0.01563;0.01456
"05/03/2017";0.01456;0.0151;0.01534;0.01439
"06/03/2017";0.0151;0.01525;0.01577;0.01487
"07/03/2017";0.01525;0.01528;0.01563;0.01492
"08/03/2017";0.01528;0.01443;0.01538;0.01437
"09/03/2017";0.01443;0.01481;0.01498;0.0139
"10/03/2017";0.01481;0.01743;0.01806;0.01383
"11/03/2017";0.01743;0.01815;0.01871;0.01623
"12/03/2017";0.01815;0.01902;0.01949;0.01784
"13/03/2017";0.01902;0.02288;0.0253;0.019
"14/03/2017";0.02288;0.02295;0.02439;0.021
"15/03/2017";0.02295;0.0279;0.0279;0.0225
"16/03/2017";0.0279;0.03868;0.0407;0.02752
"17/03/2017";0.03868;0.04168;0.0474;0.03238
"18/03/2017";0.04168;0.035;0.042;0.0319
"19/03/2017";0.035;0.04224;0.0439;0.035
"20/03/2017";0.04224;0.0408;0.04385;0.0388
"21/03/2017";0.0408;0.03809;0.04125;0.0371
"22/03/2017";0.03809;0.04;0.0411;0.0365
"23/03/2017";0.04;0.04181;0.0429;0.0384
"24/03/2017";0.04181;0.0564;0.0579;0.0414
"25/03/2017";0.0564;0.05255;0.0575;0.05012
"26/03/2017";0.05255;0.05221;0.05418;0.04823
"27/03/2017";0.05221;0.04689;0.0533;0.0456
"28/03/2017";0.04689;0.04823;0.0493;0.04574
"29/03/2017";0.04823;0.05072;0.05299;0.0477
"30/03/2017";0.05072;0.0498;0.05199;0.04901
"31/03/2017";0.0498;0.04592;0.04989;0.0432
"01/04/2017";0.04592;0.04624;0.0484;0.0439
"02/04/2017";0.04624;0.0437;0.04735;0.03531
"03/04/2017";0.0437;0.0382;0.04388;0.037
"04/04/2017";0.0382;0.03878;0.04051;0.03551
"05/04/2017";0.03878;0.0397;0.04247;0.03856
"06/04/2017";0.0397;0.03618;0.0399;0.03343
"07/04/2017";0.03618;0.03528;0.03783;0.0346
"08/04/2017";0.03528;0.03747;0.04244;0.03528
"09/04/2017";0.03747;0.0361;0.03773;0.03554
"10/04/2017";0.0361;0.03616;0.03709;0.03514
"11/04/2017";0.03616;0.03569;0.03719;0.0354
"12/04/2017";0.03569;0.03811;0.0407;0.03556
"13/04/2017";0.03811;0.0425;0.044;0.03796
"14/04/2017";0.0425;0.04013;0.04267;0.03903
"15/04/2017";0.04013;0.0415;0.043;0.03931
"16/04/2017";0.0415;0.041;0.04162;0.04034
"17/04/2017";0.041;0.0401;0.04125;0.0384
"18/04/2017";0.0401;0.04136;0.04196;0.03966
"19/04/2017";0.04136;0.03925;0.0421;0.03628
"20/04/2017";0.03925;0.03984;0.04035;0.03844
"21/04/2017";0.03984;0.03864;0.03986;0.03814
"22/04/2017";0.03864;0.03896;0.03985;0.03845
"23/04/2017";0.03896;0.0392;0.03958;0.0383
"24/04/2017";0.0392;0.0399;0.04049;0.03919
"25/04/2017";0.0399;0.03912;0.04008;0.0389
"26/04/2017";0.03912;0.04104;0.0418;0.039
"27/04/2017";0.04104;0.04726;0.04749;0.04051
"28/04/2017";0.04726;0.05346;0.0545;0.04661
"29/04/2017";0.05346;0.0514;0.0545;0.04965
"30/04/2017";0.0514;0.05824;0.0589;0.0514
"01/05/2017";0.05824;0.053;0.0605;0.0486
"02/05/2017";0.053;0.05252;0.055;0.04913
"03/05/2017";0.05252;0.05312;0.05461;0.05077
"04/05/2017";0.05312;0.0615;0.0631;0.05234
"05/05/2017";0.0615;0.0593;0.06301;0.0565
"06/05/2017";0.0593;0.06049;0.06075;0.0575
"07/05/2017";0.06049;0.0584;0.0622;0.0555
"08/05/2017";0.0584;0.0521;0.05859;0.052
"09/05/2017";0.0521;0.0506;0.05369;0.03865
"10/05/2017";0.0506;0.0492;0.05288;0.0478
"11/05/2017";0.0492;0.04799;0.05076;0.0468
"12/05/2017";0.04799;0.0502;0.05171;0.04688
"13/05/2017";0.0502;0.04925;0.0517;0.0485
"14/05/2017";0.04925;0.0498;0.0503;0.04831
"15/05/2017";0.0498;0.0521;0.055;0.04951
"16/05/2017";0.0521;0.04948;0.05394;0.04808
"17/05/2017";0.04948;0.04791;0.04978;0.04631
"18/05/2017";0.04791;0.05072;0.05285;0.0478
"19/05/2017";0.05072;0.06317;0.06587;0.05005
"20/05/2017";0.06317;0.05972;0.0653;0.05825
"21/05/2017";0.05972;0.0723;0.07239;0.0583
"22/05/2017";0.0723;0.07469;0.0865;0.06685
"23/05/2017";0.07469;0.07445;0.078;0.0678
"24/05/2017";0.07445;0.07683;0.08471;0.07324
"25/05/2017";0.07683;0.0748;0.07975;0.07161
"26/05/2017";0.0748;0.07207;0.0771;0.07065
"27/05/2017";0.07207;0.0758;0.0779;0.0642
"28/05/2017";0.0758;0.07856;0.0807;0.07485
"29/05/2017";0.07856;0.0858;0.08632;0.07662
"30/05/2017";0.0858;0.1058;0.113;0.08228
"31/05/2017";0.1058;0.09969;0.1082;0.0942
"01/06/2017";0.09969;0.09154;0.09988;0.08802
"02/06/2017";0.09154;0.08933;0.0955;0.08894
"03/06/2017";0.08933;0.08743;0.09168;0.08549
"04/06/2017";0.08743;0.08743;0.08743;0.08743
"05/06/2017";0.09712;0.0917;0.09789;0.09161
"06/06/2017";0.0917;0.0918;0.09448;0.08631
"07/06/2017";0.0918;0.09481;0.09517;0.09166
"08/06/2017";0.09481;0.0926;0.09572;0.092
"09/06/2017";0.0926;0.0991;0.09989;0.0924
"10/06/2017";0.0991;0.1165;0.122;0.0988
"11/06/2017";0.1165;0.1138;0.1229;0.1074
"12/06/2017";0.1138;0.1502;0.1512;0.1134
"13/06/2017";0.1502;0.1436;0.153;0.1285
"14/06/2017";0.1436;0.1401;0.1441;0.135
"15/06/2017";0.1401;0.1425;0.1428;0.1294
"16/06/2017";0.1425;0.1428;0.1449;0.1369
"17/06/2017";0.1428;0.1398;0.143;0.137
"18/06/2017";0.1398;0.1402;0.1441;0.1381
"19/06/2017";0.1402;0.1381;0.1416;0.138
"20/06/2017";0.1381;0.1303;0.1412;0.113
"21/06/2017";0.1303;0.1235;0.1337;0.1105
"22/06/2017";0.1235;0.1206;0.1253;0.1165
"23/06/2017";0.1206;0.1216;0.1251;0.1185
"24/06/2017";0.1216;0.1186;0.1224;0.1182
"25/06/2017";0.1186;0.1113;0.1205;0.1036
"26/06/2017";0.1113;0.105;0.1145;0.09266
"27/06/2017";0.105;0.1118;0.1121;0.0928
"28/06/2017";0.1118;0.1239;0.125;0.1057
"29/06/2017";0.1239;0.1154;0.1265;0.1135
"30/06/2017";0.1154;0.114;0.1204;0.1105
"01/07/2017";0.114;0.1087;0.1142;0.105
"02/07/2017";0.1087;0.1132;0.1169;0.1059
"03/07/2017";0.1132;0.1087;0.1137;0.1076
"04/07/2017";0.1087;0.1032;0.1109;0.103
"05/07/2017";0.1032;0.1019;0.1054;0.0984
"06/07/2017";0.1019;0.1024;0.1056;0.1002
"07/07/2017";0.1024;0.09638;0.1033;0.0956
"08/07/2017";0.09638;0.09632;0.0983;0.09315
"09/07/2017";0.09632;0.09497;0.09798;0.09429
"10/07/2017";0.09497;0.0877;0.0955;0.083
"11/07/2017";0.0877;0.08261;0.091;0.07429
"12/07/2017";0.08261;0.09434;0.0949;0.07855
"13/07/2017";0.09434;0.08764;0.09446;0.08262
"14/07/2017";0.08764;0.08898;0.09;0.08288
"15/07/2017";0.08898;0.08581;0.09147;0.0854
"16/07/2017";0.08581;0.08127;0.08645;0.074
"17/07/2017";0.08127;0.0854;0.0864;0.08062
"18/07/2017";0.0854;0.09848;0.1115;0.0825
"19/07/2017";0.09848;0.08638;0.1027;0.0832
"20/07/2017";0.08638;0.0791;0.09481;0.0732
"21/07/2017";0.0791;0.08132;0.0864;0.07819
"22/07/2017";0.08132;0.08177;0.08393;0.079
"23/07/2017";0.08177;0.08312;0.08387;0.08071
"24/07/2017";0.08312;0.08185;0.0835;0.08147
"25/07/2017";0.08185;0.07934;0.0819;0.075
"26/07/2017";0.07934;0.0804;0.0816;0.0777
"27/07/2017";0.0804;0.07623;0.08049;0.07566
"28/07/2017";0.07623;0.06862;0.0763;0.06612
"29/07/2017";0.06862;0.07626;0.07823;0.0662
"30/07/2017";0.07626;0.07091;0.078;0.07049
"31/07/2017";0.07091;0.07036;0.07287;0.0663
"01/08/2017";0.07036;0.08299;0.08487;0.07035
"02/08/2017";0.08299;0.08066;0.0842;0.07935
"03/08/2017";0.08066;0.0805;0.08404;0.07976
"04/08/2017";0.0805;0.0772;0.0819;0.0768
"05/08/2017";0.0772;0.07794;0.07848;0.07092
"06/08/2017";0.07794;0.08202;0.0839;0.0774
"07/08/2017";0.08202;0.0794;0.08267;0.0786
"08/08/2017";0.0794;0.08661;0.08789;0.07845
"09/08/2017";0.08661;0.08815;0.09375;0.08558
"10/08/2017";0.08815;0.0869;0.0906;0.0868
"11/08/2017";0.0869;0.08481;0.08842;0.083
"12/08/2017";0.08481;0.0795;0.0882;0.07938
"13/08/2017";0.0795;0.07324;0.07968;0.0501
"14/08/2017";0.07324;0.06909;0.07636;0.0684
"15/08/2017";0.06909;0.06889;0.07214;0.06535
"16/08/2017";0.06889;0.06876;0.0734;0.06853
"17/08/2017";0.06876;0.0701;0.07115;0.0685
"18/08/2017";0.0701;0.07132;0.07291;0.06923
"19/08/2017";0.07132;0.07059;0.07299;0.07
"20/08/2017";0.07059;0.07353;0.07371;0.0704
"21/08/2017";0.07353;0.0805;0.08704;0.07237
"22/08/2017";0.0805;0.0766;0.08628;0.07536
"23/08/2017";0.0766;0.07659;0.07935;0.075
"24/08/2017";0.07659;0.0754;0.07905;0.07415
"25/08/2017";0.0754;0.07552;0.07764;0.07436
"26/08/2017";0.07552;0.07663;0.07844;0.07531
"27/08/2017";0.07663;0.08036;0.08043;0.07551
"28/08/2017";0.08036;0.0792;0.0815;0.0783
"29/08/2017";0.0792;0.0812;0.0848;0.07895
"30/08/2017";0.0812;0.08367;0.0848;0.0803
"31/08/2017";0.08367;0.08195;0.08385;0.08142
"01/09/2017";0.08195;0.07955;0.08338;0.0792
"02/09/2017";0.07955;0.07642;0.0798;0.0732
"03/09/2017";0.07642;0.07634;0.07847;0.075
"04/09/2017";0.07634;0.07038;0.07643;0.06668
"05/09/2017";0.07038;0.0723;0.07234;0.06711
"06/09/2017";0.0723;0.07344;0.07429;0.07195
"07/09/2017";0.07344;0.07257;0.0738;0.07125
"08/09/2017";0.07257;0.07077;0.07268;0.0687
"09/09/2017";0.07077;0.07022;0.07097;0.06939
"10/09/2017";0.07022;0.07042;0.07101;0.0687
"11/09/2017";0.07042;0.07067;0.07218;0.0697
"12/09/2017";0.07067;0.0707;0.0725;0.07
"13/09/2017";0.0707;0.07132;0.0715;0.06734
"14/09/2017";0.07132;0.069;0.0717;0.0672
"15/09/2017";0.069;0.06987;0.0714;0.067
"16/09/2017";0.06987;0.06888;0.0704;0.0681
"17/09/2017";0.06888;0.07;0.07033;0.06803
"18/09/2017";0.07;0.0726;0.0757;0.0698
"19/09/2017";0.0726;0.07255;0.0733;0.0716
"20/09/2017";0.07255;0.07318;0.07332;0.07183
"21/09/2017";0.07318;0.07125;0.07373;0.0705
"22/09/2017";0.07125;0.07288;0.07295;0.0711
"23/09/2017";0.07288;0.07566;0.07566;0.072
"24/09/2017";0.07566;0.077;0.0783;0.07563
"25/09/2017";0.077;0.07531;0.0773;0.07484
"26/09/2017";0.07531;0.07426;0.0754;0.07357
"27/09/2017";0.07426;0.07356;0.07456;0.07232
"28/09/2017";0.07356;0.07227;0.074;0.07188
"29/09/2017";0.07227;0.07021;0.07248;0.06935
"30/09/2017";0.07021;0.06956;0.07076;0.06942
"01/10/2017";0.06956;0.06898;0.07006;0.06898
"02/10/2017";0.06898;0.0675;0.06914;0.067
"03/10/2017";0.0675;0.06767;0.06878;0.067
"04/10/2017";0.06767;0.06921;0.07089;0.0676
"05/10/2017";0.06921;0.06826;0.06978;0.0676
"06/10/2017";0.06826;0.0708;0.071;0.06785
"07/10/2017";0.0708;0.07028;0.072;0.06998
"08/10/2017";0.07028;0.06711;0.0705;0.06689
"09/10/2017";0.06711;0.06219;0.06759;0.05833
"10/10/2017";0.06219;0.0627;0.06357;0.06007
"11/10/2017";0.0627;0.06278;0.06371;0.0616
"12/10/2017";0.06278;0.05569;0.06356;0.05152
"13/10/2017";0.05569;0.05987;0.0622;0.05061
"14/10/2017";0.05987;0.05806;0.06185;0.0572
"15/10/2017";0.05806;0.0591;0.06058;0.05697
"16/10/2017";0.0591;0.05795;0.06243;0.0576
"17/10/2017";0.05795;0.05634;0.05857;0.055
"18/10/2017";0.05634;0.05618;0.05768;0.05549
"19/10/2017";0.05618;0.05388;0.05657;0.05328
"20/10/2017";0.05388;0.05051;0.05439;0.04928
"21/10/2017";0.05051;0.0499;0.05087;0.047
"22/10/2017";0.0499;0.04923;0.0515;0.04887
"23/10/2017";0.04923;0.04819;0.0495;0.04669
"24/10/2017";0.04819;0.05376;0.05637;0.04819
"25/10/2017";0.05376;0.0517;0.0544;0.0516
"26/10/2017";0.0517;0.0501;0.05236;0.0495
"27/10/2017";0.0501;0.05149;0.05195;0.04958
"28/10/2017";0.05149;0.05129;0.0521;0.05021
"29/10/2017";0.05129;0.04933;0.054;0.04888
"30/10/2017";0.04933;0.05003;0.05074;0.04928
"31/10/2017";0.05003;0.04698;0.05063;0.0469
"01/11/2017";0.04698;0.0427;0.04778;0.0426
"02/11/2017";0.0427;0.0406;0.04335;0.0375
"03/11/2017";0.0406;0.04266;0.04361;0.0393
"04/11/2017";0.04266;0.04058;0.0432;0.0396
"05/11/2017";0.04058;0.03987;0.04109;0.03884
"06/11/2017";0.03987;0.04278;0.0436;0.0398
"07/11/2017";0.04278;0.04098;0.0428;0.04075
"08/11/2017";0.04098;0.04129;0.0445;0.03826
"09/11/2017";0.04129;0.04493;0.04619;0.04116
"10/11/2017";0.04493;0.04551;0.04687;0.04358
"11/11/2017";0.04551;0.04954;0.05139;0.0441
"12/11/2017";0.04954;0.05203;0.05581;0.0464
"13/11/2017";0.05203;0.0482;0.0543;0.04634
"14/11/2017";0.0482;0.0509;0.05197;0.047
"15/11/2017";0.0509;0.04559;0.0509;0.0448
"16/11/2017";0.04559;0.042;0.04638;0.04097
"17/11/2017";0.042;0.04301;0.04376;0.0405
"18/11/2017";0.04301;0.04468;0.04487;0.0425
"19/11/2017";0.04468;0.04417;0.04859;0.043
"20/11/2017";0.04417;0.0446;0.04554;0.04359
"21/11/2017";0.0446;0.0445;0.0465;0.04395
"22/11/2017";0.0445;0.04634;0.04635;0.04411
"23/11/2017";0.04634;0.05092;0.0522;0.04571
"24/11/2017";0.05092;0.05746;0.05846;0.04808
"25/11/2017";0.05746;0.05285;0.05912;0.05285
"26/11/2017";0.05285;0.05059;0.05299;0.04766
"27/11/2017";0.05059;0.04881;0.0509;0.0485
"28/11/2017";0.04881;0.04696;0.04942;0.04634
"29/11/2017";0.04696;0.0432;0.04791;0.04305
"30/11/2017";0.0432;0.04377;0.04484;0.04245
"01/12/2017";0.04377;0.04245;0.04457;0.0422
"02/12/2017";0.04245;0.04181;0.04266;0.0416
"03/12/2017";0.04181;0.04129;0.0422;0.0404
"04/12/2017";0.04129;0.04009;0.04129;0.0398
"05/12/2017";0.04009;0.03897;0.04043;0.0385
"06/12/2017";0.03897;0.03033;0.03897;0.029
"07/12/2017";0.03033;0.02488;0.03232;0.02471
"08/12/2017";0.02488;0.02776;0.0317;0.0237
"09/12/2017";0.02776;0.03129;0.03481;0.0275
"10/12/2017";0.03129;0.02864;0.03298;0.02778
"11/12/2017";0.02864;0.0307;0.03109;0.02682
"12/12/2017";0.0307;0.03744;0.03902;0.02971
"13/12/2017";0.03744;0.04272;0.04374;0.036
"14/12/2017";0.04272;0.04182;0.04606;0.04
"15/12/2017";0.04182;0.0387;0.0421;0.0343
"16/12/2017";0.0387;0.03549;0.0408;0.03477
"17/12/2017";0.03549;0.0376;0.03862;0.03549
"18/12/2017";0.0376;0.04156;0.04292;0.03712
"19/12/2017";0.04156;0.04619;0.04712;0.0408
"20/12/2017";0.04619;0.0484;0.04929;0.04471
"21/12/2017";0.0484;0.05046;0.0516;0.04752
"22/12/2017";0.05046;0.04773;0.05171;0.04523
"23/12/2017";0.04773;0.04819;0.04905;0.04724
"24/12/2017";0.04819;0.04881;0.0491;0.0471
"25/12/2017";0.04881;0.05196;0.05311;0.04866
"26/12/2017";0.05196;0.04787;0.0535;0.046
"27/12/2017";0.04787;0.04782;0.04895;0.04619
"28/12/2017";0.04782;0.04976;0.05062;0.04772
"29/12/2017";0.04976;0.05122;0.0517;0.04901
"30/12/2017";0.05122;0.05503;0.0556;0.05011
"31/12/2017";0.05503;0.05349;0.05585;0.05227
"01/01/2018";0.05349;0.05617;0.057;0.05334
"02/01/2018";0.05617;0.05837;0.06553;0.05325
"03/01/2018";0.05837;0.06245;0.06428;0.0565
"04/01/2018";0.06245;0.06212;0.06903;0.05983
"05/01/2018";0.06212;0.057;0.06831;0.05506
"06/01/2018";0.057;0.0585;0.06135;0.05531
"07/01/2018";0.0585;0.069;0.0697;0.0584
"08/01/2018";0.069;0.0756;0.07987;0.06897
"09/01/2018";0.0756;0.08928;0.09111;0.0754
"10/01/2018";0.089397;0.083611;0.0976;0.08287
"11/01/2018";0.08369;0.085744;0.091482;0.08369
"12/01/2018";0.085934;0.09155;0.091909;0.08443
"13/01/2018";0.091458;0.097399;0.10065;0.089603
"14/01/2018";0.097307;0.0998;0.1;0.09516
"15/01/2018";0.0998;0.093705;0.100795;0.091046
"16/01/2018";0.093705;0.0923;0.096852;0.084
"17/01/2018";0.092195;0.091759;0.095;0.082458
"18/01/2018";0.091759;0.0904;0.092324;0.0882
"19/01/2018";0.0904;0.0899;0.093;0.089376
"20/01/2018";0.0899;0.090229;0.091227;0.087562
"21/01/2018";0.09;0.091119;0.092632;0.089
"22/01/2018";0.091119;0.092362;0.093;0.090361
"23/01/2018";0.092362;0.091005;0.09245;0.088931
"24/01/2018";0.091005;0.093199;0.094;0.090056
"25/01/2018";0.093441;0.09388;0.095201;0.092797
"26/01/2018";0.09388;0.094644;0.097118;0.092251
"27/01/2018";0.094644;0.0974;0.0979;0.09397
"28/01/2018";0.0974;0.105169;0.105407;0.09683
"29/01/2018";0.105169;0.104871;0.105851;0.102685
"30/01/2018";0.104497;0.105726;0.108;0.1027
"31/01/2018";0.105726;0.109005;0.110521;0.105041
"01/02/2018";0.109005;0.113054;0.122778;0.109005
"02/02/2018";0.113054;0.103924;0.11338;0.097123
"03/02/2018";0.103924;0.10562;0.10754;0.102921
"04/02/2018";0.10562;0.101036;0.10589;0.099247
"05/02/2018";0.101036;0.100696;0.103379;0.095635
"06/02/2018";0.100696;0.102134;0.102969;0.094
"07/02/2018";0.102175;0.099264;0.102485;0.0986
"08/02/2018";0.098961;0.0988;0.101196;0.096295
"09/02/2018";0.0988;0.101173;0.101603;0.098682
"10/02/2018";0.101173;0.0997;0.101308;0.09904
"11/02/2018";0.0997;0.100275;0.10113;0.099261
"12/02/2018";0.100275;0.097371;0.1006;0.097
"13/02/2018";0.097371;0.098621;0.098776;0.096888
"14/02/2018";0.098621;0.097405;0.09877;0.096
"15/02/2018";0.097405;0.0922;0.097405;0.091016
"16/02/2018";0.0922;0.092001;0.0945;0.090795
"17/02/2018";0.092002;0.087944;0.093121;0.08765
"18/02/2018";0.087944;0.08793;0.089521;0.086028
"19/02/2018";0.088;0.08408;0.0892;0.083801
"20/02/2018";0.08408;0.078715;0.084086;0.07726
"21/02/2018";0.078715;0.080036;0.0818;0.077822
"22/02/2018";0.080031;0.081636;0.08199;0.079361
"23/02/2018";0.081636;0.084318;0.086;0.081568
"24/02/2018";0.084318;0.086097;0.086571;0.082867
"25/02/2018";0.086097;0.087799;0.08865;0.085936
"26/02/2018";0.087799;0.084;0.089345;0.08345
"27/02/2018";0.084;0.08221;0.0855;0.08158
"28/02/2018";0.08221;0.082501;0.083032;0.079864
"01/03/2018";0.082501;0.079735;0.082911;0.079232
"02/03/2018";0.079735;0.077557;0.079735;0.077148
"03/03/2018";0.077557;0.0745;0.077623;0.074356
"04/03/2018";0.0745;0.075111;0.07763;0.074389
"05/03/2018";0.075111;0.073959;0.0757;0.07325
"06/03/2018";0.07402;0.076018;0.07641;0.073881
"07/03/2018";0.076016;0.075793;0.076699;0.073539
"08/03/2018";0.07594;0.074814;0.077279;0.074389
"09/03/2018";0.075;0.078458;0.07874;0.0745
"10/03/2018";0.078458;0.077759;0.07973;0.076999
"11/03/2018";0.077759;0.075662;0.07972;0.074799
"12/03/2018";0.075662;0.076427;0.077161;0.074214
"13/03/2018";0.076427;0.075281;0.077302;0.074705
"14/03/2018";0.075346;0.074555;0.076318;0.073181
"15/03/2018";0.07457;0.073877;0.075383;0.073
"16/03/2018";0.073877;0.072389;0.0744;0.071595
"17/03/2018";0.072389;0.069792;0.073626;0.06979
"18/03/2018";0.069792;0.065595;0.06994;0.061913
"19/03/2018";0.065595;0.06454;0.066904;0.063239
"20/03/2018";0.06454;0.062665;0.064809;0.062076
"21/03/2018";0.062665;0.0628;0.064875;0.062
"22/03/2018";0.0628;0.061863;0.063574;0.06079
"23/03/2018";0.061863;0.061021;0.062054;0.06062
"24/03/2018";0.061021;0.06096;0.061466;0.060003
"25/03/2018";0.061045;0.062;0.062394;0.060728
"26/03/2018";0.062;0.05979;0.062082;0.059183
"27/03/2018";0.05979;0.057488;0.06;0.056565
"28/03/2018";0.057488;0.056195;0.058;0.055928
"29/03/2018";0.056195;0.05414;0.056459;0.054
"30/03/2018";0.05414;0.05757;0.05758;0.054
"31/03/2018";0.05757;0.056865;0.05905;0.056275
"01/04/2018";0.056865;0.055455;0.057064;0.055105
"02/04/2018";0.055455;0.054577;0.055777;0.054345
"03/04/2018";0.054577;0.056117;0.056158;0.053778
"04/04/2018";0.056117;0.055806;0.056226;0.0526
"05/04/2018";0.05574;0.056286;0.05638;0.055359
"06/04/2018";0.056286;0.055891;0.056425;0.055417
"07/04/2018";0.055891;0.055902;0.0561;0.055062
"08/04/2018";0.055902;0.05705;0.057261;0.055525
"09/04/2018";0.05705;0.05881;0.060228;0.057024
"10/04/2018";0.05881;0.06076;0.060825;0.058409
"11/04/2018";0.060705;0.0619;0.062111;0.060125
"12/04/2018";0.0619;0.06244;0.063;0.0593
"13/04/2018";0.06244;0.062665;0.0647;0.061804
"14/04/2018";0.062665;0.06289;0.0635;0.061694
"15/04/2018";0.06289;0.063845;0.063995;0.052435
"16/04/2018";0.063845;0.06352;0.064084;0.062795
"17/04/2018";0.06352;0.06357;0.064062;0.062858
"18/04/2018";0.06357;0.06451;0.064533;0.063219
"19/04/2018";0.06451;0.06829;0.06885;0.06421
"20/04/2018";0.06829;0.0695;0.0711;0.06775
"21/04/2018";0.0695;0.0679;0.069746;0.066619
"22/04/2018";0.0679;0.07065;0.07215;0.063874
"23/04/2018";0.07065;0.072099;0.0725;0.063614
"24/04/2018";0.072099;0.072752;0.07555;0.0718
"25/04/2018";0.07275;0.0696;0.072995;0.0666
"26/04/2018";0.0696;0.071486;0.07175;0.067945
"27/04/2018";0.071486;0.072114;0.0735;0.069847
"28/04/2018";0.072114;0.07311;0.07377;0.07185
"29/04/2018";0.07311;0.073115;0.073533;0.072401
"30/04/2018";0.073115;0.0725;0.074951;0.072005
"01/05/2018";0.0725;0.07406;0.074573;0.07035
"02/05/2018";0.07406;0.074334;0.075134;0.073863
"03/05/2018";0.074334;0.079885;0.080742;0.0743
"04/05/2018";0.079915;0.081036;0.083131;0.0793
"05/05/2018";0.081036;0.083147;0.083368;0.08056
"06/05/2018";0.083147;0.08214;0.084603;0.080557
"07/05/2018";0.08214;0.080508;0.082466;0.075167
"08/05/2018";0.08054;0.081595;0.082126;0.078948
